"ID","X","Y","SIGLA_PAIS","UC","Garimpo+5k","CD_MUN","NM_MUN","UF","Bacia Hidr","Reg ANAC","CIAD"
1442,-55.850059,-12.3068,"BRA",,"NÃO",5107925,"Sorriso","MT","Tapajós","SIM","MT0666"
1754,-57.453761,-12.209034,"BRA",,"NÃO",5108907,"Nova Maringá","MT","Tapajós","SIM","MT0138"
2281,-56.575288,-9.377845,"BRA",,"SIM",5106299,"Paranaíta","MT","Tapajós","NÃO",
2126,-58.14293,-9.294905,"BRA",,"NÃO",5106158,"Nova Bandeirantes","MT","Tapajós","SIM","MT0405"
975,-54.057908,-10.335635,"BRA",,"NÃO",5106422,"Peixoto de Azevedo","MT","Tapajós","NÃO",
2154,-55.93251,-10.706821,"BRA",,"NÃO",5106216,"Nova Canaã do Norte","MT","Tapajós","SIM","MT0411"
1310,-56.382081,-8.284501,"BRA",,"NÃO",1503754,"Jacareacanga","PA","Tapajós","NÃO",
1359,-54.56818,-14.66784,"BRA",,"NÃO",5106455,"Planalto da Serra","MT","Tapajós","SIM","MT0154"
1433,-55.993494,-12.090116,"BRA",,"NÃO",5104526,"Ipiranga do Norte","MT","Tapajós","SIM","MT0175"
2894,-56.979445,-12.843101,"BRA",,"NÃO",5108907,"Nova Maringá","MT","Tapajós","NÃO",
2329,-57.025804,-5.780985,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1551,-57.596506,-12.418987,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","NÃO",
788,-57.852991,-9.423502,"BRA",,"NÃO",5100805,"Apiacás","MT","Tapajós","NÃO",
1772,-58.172771,-11.72327,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0755"
764,-56.125668,-13.020181,"BRA",,"NÃO",5105259,"Lucas do Rio Verde","MT","Tapajós","NÃO",
2901,-54.914751,-10.862907,"BRA",,"NÃO",5106190,"Nova Santa Helena","MT","Tapajós","SIM","MT0350"
2357,-56.665,-5.320297,"BRA","FLORESTA NACIONAL DE ITAITUBA II","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1559,-56.89217,-13.274762,"BRA",,"NÃO",5107305,"São José do Rio Claro","MT","Tapajós","NÃO",
2344,-56.292635,-6.083096,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0069"
2557,-56.645594,-5.583259,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2257,-55.975517,-13.290129,"BRA",,"NÃO",5105259,"Lucas do Rio Verde","MT","Tapajós","SIM","MT0654"
2179,-55.7679,-10.292739,"BRA",,"NÃO",5106216,"Nova Canaã do Norte","MT","Tapajós","NÃO",
2452,-56.418789,-6.154891,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2439,-57.07381,-9.325584,"BRA",,"SIM",5106299,"Paranaíta","MT","Tapajós","NÃO",
78,-58.541524,-9.369229,"BRA",,"NÃO",5106158,"Nova Bandeirantes","MT","Tapajós","SIM","MT0603"
2399,-57.601182,-5.551776,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2445,-57.299994,-5.748069,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2644,-56.413708,-12.017758,"BRA",,"NÃO",5106802,"Porto dos Gaúchos","MT","Tapajós","SIM","MT0037"
2241,-56.339607,-6.809417,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2527,-56.725308,-7.049613,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
919,-56.071469,-7.622249,"BRA","FLORESTA NACIONAL DO JAMANXIM","NÃO",1505031,"Novo Progresso","PA","Tapajós","NÃO",
191,-57.434272,-7.022074,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
1190,-55.381762,-4.160958,"BRA",,"NÃO",1506195,"Rurópolis","PA","Tapajós","SIM","PA0140"
2809,-56.097058,-12.927753,"BRA",,"NÃO",5105259,"Lucas do Rio Verde","MT","Tapajós","SIM","MT0636"
2867,-56.102693,-13.81872,"BRA",,"NÃO",5106224,"Nova Mutum","MT","Tapajós","NÃO",
2477,-56.693935,-5.841606,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2519,-56.756145,-7.500056,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2424,-56.146559,-7.249946,"BRA","FLORESTA NACIONAL DO JAMANXIM","SIM",1505031,"Novo Progresso","PA","Tapajós","NÃO",
2278,-54.978681,-10.21886,"BRA",,"SIM",5106422,"Peixoto de Azevedo","MT","Tapajós","SIM","MT0843"
2342,-56.304758,-6.515123,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2874,-55.950503,-13.037985,"BRA",,"NÃO",5105259,"Lucas do Rio Verde","MT","Tapajós","SIM","MT0025"
944,-55.352937,-2.800434,"BRA","RESERVA EXTRATIVISTA TAPAJÓS ARAPIUNS","NÃO",1506807,"Santarém","PA","Tapajós","NÃO",
2636,-55.566424,-10.892982,"BRA",,"NÃO",5103205,"Colíder","MT","Tapajós","NÃO",
1554,-58.172875,-11.52111,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","NÃO",
2150,-55.861893,-10.907059,"BRA",,"NÃO",5104559,"Itaúba","MT","Tapajós","SIM","MT0361"
186,-57.675685,-6.13465,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2410,-57.153335,-7.084714,"BRA","FLORESTA NACIONAL DO CREPORI","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2878,-56.50206,-12.722913,"BRA",,"NÃO",5108006,"Tapurah","MT","Tapajós","SIM","MT0221"
2482,-56.856144,-5.69951,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1378,-56.573909,-13.308618,"BRA",,"NÃO",5106224,"Nova Mutum","MT","Tapajós","SIM","MT0092"
2648,-58.57396,-13.529823,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","NÃO",
2380,-57.028648,-4.9494,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2535,-57.068306,-7.212843,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2335,-56.470749,-5.891873,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1371,-55.855294,-13.366553,"BRA",,"NÃO",5106224,"Nova Mutum","MT","Tapajós","SIM","MT0635"
1188,-56.108724,-4.316702,"BRA",,"NÃO",1503606,"Itaituba","PA","Tapajós","SIM","PA0064"
2365,-57.45494,-5.453884,"BRA","FLORESTA NACIONAL DO AMANÁ","SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0059"
1838,-57.103985,-13.943785,"BRA",,"NÃO",5103502,"Diamantino","MT","Tapajós","SIM","MT0178"
1773,-58.602573,-10.653332,"BRA",,"NÃO",5102850,"Castanheira","MT","Tapajós","SIM","MT0056"
2321,-56.62206,-5.870787,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2872,-55.328153,-13.034793,"BRA",,"NÃO",5106240,"Nova Ubiratã","MT","Tapajós","SIM","MT0417"
2538,-57.048094,-7.196494,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1358,-54.783268,-14.5465,"BRA",,"NÃO",5106455,"Planalto da Serra","MT","Tapajós","SIM","MT0590"
1425,-57.238385,-12.229239,"BRA",,"NÃO",5108907,"Nova Maringá","MT","Tapajós","SIM","MT0598"
2151,-54.48485,-10.76463,"BRA",,"NÃO",5105580,"Marcelândia","MT","Tapajós","SIM","MT0794"
2339,-56.350152,-6.130957,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1417,-58.025429,-13.088795,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0190"
178,-57.243786,-7.218921,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2419,-56.943969,-7.552495,"BRA","PARQUE NACIONAL DO RIO NOVO","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2018,-58.73633,-13.642861,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0223"
75,-58.351614,-11.325015,"BRA",,"NÃO",5105150,"Juína","MT","Tapajós","NÃO",
76,-58.121508,-11.397531,"BRA",,"NÃO",5105101,"Juara","MT","Tapajós","SIM","MT0443"
606,-57.260213,-6.370832,"BRA","FLORESTA NACIONAL DO CREPORI","NÃO",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2795,-57.903856,-13.754428,"BRA",,"NÃO",5102637,"Campo Novo do Parecis","MT","Tapajós","SIM","MT0172"
2029,-59.114366,-13.558788,"BRA",,"NÃO",5102686,"Campos de Júlio","MT","Tapajós","NÃO",
587,-58.284022,-8.100626,"BRA","PARQUE NACIONAL DO JURUENA","NÃO",5100805,"Apiacás","MT","Tapajós","SIM","MT0736"
2255,-56.849731,-5.468362,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1487,-56.158931,-11.913424,"BRA",,"NÃO",5104526,"Ipiranga do Norte","MT","Tapajós","SIM","MT0198"
2024,-58.77821,-13.462504,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0084"
1092,-56.103487,-5.122095,"BRA",,"NÃO",1508050,"Trairão","PA","Tapajós","NÃO",
2820,-58.640389,-11.283135,"BRA",,"NÃO",5105150,"Juína","MT","Tapajós","NÃO",
2634,-56.027161,-11.547644,"BRA",,"NÃO",5107941,"Tabaporã","MT","Tapajós","SIM","MT0343"
1764,-56.106277,-9.866471,"BRA",,"NÃO",5100250,"Alta Floresta","MT","Tapajós","SIM","MT0003"
2132,-58.198455,-9.215069,"BRA",,"NÃO",5106158,"Nova Bandeirantes","MT","Tapajós","NÃO",
1646,-55.800175,-4.688706,"BRA",,"NÃO",1508050,"Trairão","PA","Tapajós","NÃO",
1337,-57.301934,-5.583466,"BRA",,"NÃO",1503606,"Itaituba","PA","Tapajós","NÃO",
203,-57.540199,-6.935806,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
194,-57.381409,-6.970954,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2353,-56.021209,-6.180388,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2465,-56.730141,-7.091914,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1564,-57.259596,-12.809835,"BRA",,"NÃO",5108907,"Nova Maringá","MT","Tapajós","NÃO",
2559,-56.472412,-5.759377,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
982,-55.827542,-12.091436,"BRA",,"NÃO",5107925,"Sorriso","MT","Tapajós","NÃO",
2028,-58.000527,-13.394658,"BRA",,"NÃO",5102637,"Campo Novo do Parecis","MT","Tapajós","SIM","MT0713"
1391,-57.600151,-13.139612,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0512"
2803,-58.89568,-13.943162,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0375"
2473,-56.557489,-7.884078,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0260"
2127,-58.033223,-9.291984,"BRA",,"NÃO",5100805,"Apiacás","MT","Tapajós","NÃO",
2412,-56.759741,-6.046416,"BRA","FLORESTA NACIONAL DO CREPORI","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
205,-57.739251,-7.564903,"BRA",,"NÃO",1503754,"Jacareacanga","PA","Tapajós","SIM","PA0102"
2437,-57.395544,-9.307414,"BRA",,"SIM",5100805,"Apiacás","MT","Tapajós","NÃO",
364,-55.506166,-14.221443,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DAS CABECEIRAS DO RIO CUIABÁ","NÃO",5105903,"Nobres","MT","Tapajós","NÃO",
768,-56.384175,-11.03629,"BRA",,"NÃO",5106216,"Nova Canaã do Norte","MT","Tapajós","NÃO",
2497,-56.528803,-7.612826,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1541,-57.705041,-10.631543,"BRA",,"NÃO",5105101,"Juara","MT","Tapajós","NÃO",
2330,-56.647808,-5.96371,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2242,-56.71987,-5.609556,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1369,-55.533244,-13.672179,"BRA",,"NÃO",5107768,"Santa Rita do Trivelato","MT","Tapajós","SIM","MT0086"
1088,-55.611922,-6.598729,"BRA",,"NÃO",1505031,"Novo Progresso","PA","Tapajós","NÃO",
2791,-57.874542,-13.601891,"BRA",,"NÃO",5102637,"Campo Novo do Parecis","MT","Tapajós","SIM","MT0570"
2348,-56.339428,-5.865609,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
193,-57.39234,-6.901554,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
2562,-55.43444,-11.917284,"BRA",,"NÃO",5107909,"Sinop","MT","Tapajós","SIM","MT0163"
2852,-55.299958,-13.263401,"BRA",,"NÃO",5106240,"Nova Ubiratã","MT","Tapajós","NÃO",
1553,-58.255431,-11.71709,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","NÃO",
2359,-56.75269,-5.383971,"BRA","FLORESTA NACIONAL DE ITAITUBA I","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2124,-56.819974,-9.379606,"BRA",,"NÃO",5106299,"Paranaíta","MT","Tapajós","NÃO",
2146,-56.579131,-10.30701,"BRA",,"NÃO",5100250,"Alta Floresta","MT","Tapajós","SIM","MT0069"
2649,-58.589426,-13.45491,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","NÃO",
363,-55.476093,-14.229329,"BRA",,"NÃO",5105903,"Nobres","MT","Tapajós","NÃO",
103,-56.681798,-9.036903,"BRA",,"NÃO",1503754,"Jacareacanga","PA","Tapajós","NÃO",
88,-58.292487,-10.430319,"BRA",,"NÃO",5106158,"Nova Bandeirantes","MT","Tapajós","SIM","MT0863"
2093,-55.827177,-9.686643,"BRA",,"NÃO",5106265,"Novo Mundo","MT","Tapajós","NÃO",
2337,-56.448361,-5.950709,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1444,-55.764893,-12.606549,"BRA",,"NÃO",5107925,"Sorriso","MT","Tapajós","SIM","MT0356"
2819,-56.832199,-10.051601,"BRA",,"NÃO",5100250,"Alta Floresta","MT","Tapajós","SIM","MT0385"
179,-57.169156,-7.221088,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
1296,-54.950788,-2.672216,"BRA",,"NÃO",1501451,"Belterra","PA","Tapajós","NÃO",
2802,-58.88434,-13.742573,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","NÃO",
2265,-55.462104,-10.760421,"BRA",,"SIM",5103205,"Colíder","MT","Tapajós","SIM","MT0330"
2523,-56.743707,-7.273786,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2543,-57.373327,-6.105409,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503754,"Jacareacanga","PA","Tapajós","SIM","PA0104"
1768,-56.216825,-9.969613,"BRA",,"NÃO",5100250,"Alta Floresta","MT","Tapajós","SIM","MT0260"
2492,-56.474267,-6.965795,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2829,-58.334599,-12.364466,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0690"
2500,-56.520511,-7.390019,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0112"
1334,-55.295624,-4.08297,"BRA",,"NÃO",1506195,"Rurópolis","PA","Tapajós","NÃO",
2325,-56.678659,-5.768277,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2475,-56.7229,-5.801468,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1314,-53.911933,-2.791412,"BRA",,"NÃO",1506005,"Prainha","PA","Tapajós","NÃO",
2155,-55.000607,-10.886927,"BRA",,"NÃO",5106190,"Nova Santa Helena","MT","Tapajós","SIM","MT0237"
2486,-56.619394,-7.334211,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1775,-57.621891,-9.785846,"BRA",,"NÃO",5108956,"Nova Monte Verde","MT","Tapajós","SIM","MT0821"
2427,-57.91284,-6.022813,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
74,-58.235718,-11.198167,"BRA",,"NÃO",5105101,"Juara","MT","Tapajós","SIM","MT0095"
2552,-56.509503,-6.218551,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2539,-57.117282,-7.432116,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2530,-56.993676,-6.928692,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
177,-57.313908,-7.052524,"BRA","FLORESTA NACIONAL DO CREPORI","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
195,-57.337027,-7.150415,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
897,-55.834551,-9.455544,"BRA","PARQUE ESTADUAL CRISTALINO","NÃO",5106265,"Novo Mundo","MT","Tapajós","NÃO",
1440,-55.987049,-12.214116,"BRA",,"NÃO",5104526,"Ipiranga do Norte","MT","Tapajós","SIM","MT0466"
1189,-55.364418,-7.047204,"BRA",,"NÃO",1505031,"Novo Progresso","PA","Tapajós","SIM","PA0306"
2898,-55.729133,-10.409757,"BRA",,"NÃO",5106216,"Nova Canaã do Norte","MT","Tapajós","SIM","MT0836"
1771,-58.223375,-11.544222,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0294"
2813,-57.727081,-10.093095,"BRA",,"NÃO",5106158,"Nova Bandeirantes","MT","Tapajós","SIM","MT0170"
2340,-56.528702,-6.294322,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1904,-56.613068,-10.90179,"BRA",,"NÃO",5107941,"Tabaporã","MT","Tapajós","SIM","MT0841"
2336,-56.475566,-6.048104,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
769,-55.817562,-11.419261,"BRA",,"NÃO",5107941,"Tabaporã","MT","Tapajós","NÃO",
102,-57.049013,-9.139555,"BRA",,"NÃO",1503754,"Jacareacanga","PA","Tapajós","SIM","PA0242"
2444,-56.587615,-6.841929,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
175,-57.309512,-7.08469,"BRA","FLORESTA NACIONAL DO CREPORI","SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
215,-59.916714,-13.033602,"BRA",,"NÃO",5103304,"Comodoro","MT","Tapajós","SIM","MT0101"
2363,-56.62534,-5.518642,"BRA","FLORESTA NACIONAL DE ITAITUBA I","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2319,-56.435367,-5.716644,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0257"
2558,-56.546456,-5.695724,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2050,-58.358505,-14.470103,"BRA",,"NÃO",5107958,"Tangará da Serra","MT","Tapajós","SIM","MT0296"
2532,-56.900671,-7.005584,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1543,-57.188375,-11.106935,"BRA",,"NÃO",5105101,"Juara","MT","Tapajós","NÃO",
2800,-58.858441,-13.547926,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0182"
2801,-59.259737,-13.698184,"BRA",,"NÃO",5102686,"Campos de Júlio","MT","Tapajós","SIM","MT0222"
1546,-57.717034,-10.386758,"BRA",,"NÃO",5105101,"Juara","MT","Tapajós","NÃO",
2273,-55.83538,-9.94911,"BRA",,"SIM",5102793,"Carlinda","MT","Tapajós","NÃO",
1550,-57.993295,-11.870694,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","NÃO",
2484,-56.647781,-6.983887,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1557,-57.340999,-14.118495,"BRA",,"NÃO",5103502,"Diamantino","MT","Tapajós","SIM","MT0264"
2249,-57.39318,-5.764269,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
1194,-56.91596,-9.165989,"BRA",,"NÃO",1503754,"Jacareacanga","PA","Tapajós","SIM","PA0060"
2875,-55.83473,-12.896873,"BRA",,"NÃO",5107925,"Sorriso","MT","Tapajós","SIM","MT0283"
1491,-56.624742,-11.818104,"BRA",,"NÃO",5106802,"Porto dos Gaúchos","MT","Tapajós","NÃO",
1753,-58.001483,-12.099407,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0044"
2467,-56.828872,-7.01628,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2466,-56.775267,-7.052305,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1428,-58.236479,-12.52431,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0646"
1399,-54.966027,-9.33357,"BRA",,"NÃO",1505031,"Novo Progresso","PA","Tapajós","NÃO",
2423,-56.121517,-7.458831,"BRA","FLORESTA NACIONAL DO JAMANXIM","SIM",1505031,"Novo Progresso","PA","Tapajós","NÃO",
2276,-54.673868,-10.511474,"BRA",,"SIM",5108055,"Terra Nova do Norte","MT","Tapajós","NÃO",
2125,-57.224551,-9.594239,"BRA",,"NÃO",5100805,"Apiacás","MT","Tapajós","NÃO",
2247,-56.92311,-4.975498,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0309"
2333,-56.633311,-5.988781,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2112,-56.238021,-9.522989,"BRA",,"NÃO",5100250,"Alta Floresta","MT","Tapajós","SIM","MT0694"
2027,-59.317782,-13.604904,"BRA",,"NÃO",5102686,"Campos de Júlio","MT","Tapajós","SIM","MT0397"
2184,-55.34714,-6.013006,"BRA","FLORESTA NACIONAL ALTAMIRA","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1496,-58.234113,-11.577597,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0451"
2274,-54.953791,-10.169673,"BRA",,"SIM",5105606,"Matupá","MT","Tapajós","SIM","MT0014"
1064,-53.943962,-2.52572,"BRA",,"NÃO",1506005,"Prainha","PA","Tapajós","SIM","PA0084"
2149,-55.558222,-10.531825,"BRA",,"NÃO",5103205,"Colíder","MT","Tapajós","SIM","MT0774"
2781,-58.799517,-13.313578,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0091"
2253,-55.794326,-6.318382,"BRA",,"SIM",1503606,"Itaituba","PA","Tapajós","SIM","PA0078"
2534,-56.935018,-7.048977,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
941,-56.533656,-7.510728,"BRA","ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS","NÃO",1503606,"Itaituba","PA","Tapajós","NÃO",
2358,-56.741351,-5.423685,"BRA","FLORESTA NACIONAL DE ITAITUBA I","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
2807,-55.98179,-13.130354,"BRA",,"NÃO",5105259,"Lucas do Rio Verde","MT","Tapajós","SIM","MT0578"
1426,-58.575304,-12.891612,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0120"
2031,-58.866442,-13.464897,"BRA",,"NÃO",5107875,"Sapezal","MT","Tapajós","SIM","MT0410"
2176,-56.008133,-9.92489,"BRA",,"NÃO",5100250,"Alta Floresta","MT","Tapajós","SIM","MT0205"
416,-57.987756,-13.496487,"BRA",,"NÃO",5102637,"Campo Novo do Parecis","MT","Tapajós","SIM","MT0730"
1427,-56.90787,-12.441385,"BRA",,"NÃO",5108006,"Tapurah","MT","Tapajós","SIM","MT0050"
190,-57.325957,-7.018313,"BRA",,"SIM",1503754,"Jacareacanga","PA","Tapajós","NÃO",
1424,-58.117299,-13.153384,"BRA",,"NÃO",5101902,"Brasnorte","MT","Tapajós","SIM","MT0493"
2422,-57.013794,-7.494921,"BRA","PARQUE NACIONAL DO RIO NOVO","SIM",1503606,"Itaituba","PA","Tapajós","NÃO",
1330,-55.213539,-7.712912,"BRA",,"NÃO",1505031,"Novo Progresso","PA","Tapajós","NÃO",
2268,-55.7101,-10.504926,"BRA",,"SIM",5106216,"Nova Canaã do Norte","MT","Tapajós","SIM","MT0278"
1085,-58.191125,-9.406743,"BRA",,"NÃO",5106158,"Nova Bandeirantes","MT","Tapajós","SIM","MT0490"
