ID,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOMESC,ENDESC,NUMESC,COMPLEND,ENDERECO,BAIESC,CODCEP,FONE1,FONE2,EMAIL,ED_DIRETOR,DIRETORIA,DRE,ED_ZONA,ZONA,CODESC,CODESCMEC,COD_EOL,ED_DEPADM,DEPADM,ED_TIPO,TIPO,ED_CATEG,CATEG,ALCRECHE,ALPRE,ALEE,AL9INI,AL9FIN,ALEM,ALPROF,ALEJAFUND,ALEJAEM,AL_TOTAL,CLCRECHE,CLPRE,CLEE,CL9INI,CL9FIN,CLEM,CLPROF,CLEJAFUND,CLEJAEM,CL_TOTAL,x,y
5784,355030834000037,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,GIROFLE GIROFLA II,RUA SOUTHEY,46,,RUA SOUTHEY,VILA DOM PEDRO I,04276080,50611905,,,19910,Ipiranga,,1,URBANA,,35461404,307553,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,0,38,0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,3,-46.615072931474145,-23.59472931523205
5785,355030822000186,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,BABY CARE BERCARIO E EDUCACAO INFANTIL,RUA DARIO DA SILVA,195,,RUA DARIO DA SILVA,VILA SAO PAULO,04651140,55657611,,,19923,Santo Amaro,,1,URBANA,,35461416,307617,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,11,8,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3,-46.668768547148666,-23.658818599165752
5786,355030818000154,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,CR P CONV JOSE MARIA,ENEAS DE BARROS,1044,,ENEAS DE BARROS,VILA SANTANA,03613000,26414733,,,19918,Penha,,1,URBANA,,35461441,307629,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,77,23,0,0,0,0,0,0,0,100,7,1,0,0,0,0,0,0,0,8,-46.53431107458315,-23.51385113203867
5787,355030891000058,3550308005075,91,VILA MATILDE,21,PENHA,Leste,Leste 1,CR P CONV CAMINHANDO PARA O FUTURO II,PADRE HIPOLITO,99,,PADRE HIPOLITO,VILA MATILDE,03511030,25078234,,,19918,Penha,,1,URBANA,,35461520,307634,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,74,0,0,0,0,0,0,0,0,74,7,0,0,0,0,0,0,0,0,7,-46.526630436050205,-23.534024873925173
5788,355030863000002,3550308005113,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,DOROTI QUIOMI KANASHIRO TOYOHARA DRA PROF ETEC,AMBROSIA DO MEXICO,SN,RUA,AMBROSIA DO MEXICO,JARDIM CIDADE PIRITUBA,02945040,39720333,,,11000,,,1,URBANA,,35461532,,2,ESTADUAL-OUT,251,ETEC,1,ESCOLAS AUTONOMAS,0,0,0,0,0,434,732,0,0,732,0,0,0,0,0,13,24,0,0,24,-46.72344522602102,-23.483956421263755
5789,355030879000004,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,ESC PART SILVA RIBEIRO,LEBLON,55,,LEBLON,JARDIM DOS LAGOS,04771050,55214948,,,19927,Capela do Socorro,,1,URBANA,,35461544,307616,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,17,9,0,0,0,0,0,0,0,26,3,2,0,0,0,0,0,0,0,5,-46.710576529503044,-23.678861793438166
5790,355030883000008,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,ESC PART SANTO ESTEVAO REI,ITAJUBAQUARA,140,,ITAJUBAQUARA,PARAISOPOLIS,05661050,37439835,,,19903,Campo Limpo,,1,URBANA,,35461573,307630,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,75,66,0,0,0,0,0,0,0,141,7,3,0,0,0,0,0,0,0,10,-46.7284512331737,-23.618336150094628
5791,355030890000179,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ESC PART PRIMEIRO PASSO ESCOLAS REUNIDAS,AFONSO DE FREITAS,687,,AFONSO DE FREITAS,PARAISO,04006052,38853900,,,19910,Ipiranga,,1,URBANA,,35461581,307624,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,37,27,0,0,0,0,0,0,0,64,4,3,0,0,0,0,0,0,0,7,-46.648326346889,-23.577089070668002
5792,355030871000105,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,ESC PART MONICA S SCHOOL,SANTO ARISTIDES,101,45,SANTO ARISTIDES,SANTO AMARO,04747110,56865263,,,19923,Santo Amaro,,1,URBANA,,35461647,309627,4,PRIVADA,401,PRIVADA COMUNITARIA,1,ESCOLAS AUTONOMAS,51,23,0,0,0,0,0,0,0,74,4,2,0,0,0,0,0,0,0,6,-46.69540636598943,-23.653874223803736
5793,355030844000141,3550308005247,44,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,CR P CONV PASSOS DO FUTURO,RIO MANUEL ALVES,369,,RIO MANUEL ALVES,VILA ITAIM,08190450,43804544,,,19925,Sao Miguel,,1,URBANA,,35461660,307641,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,147,0,0,0,0,0,0,0,0,147,16,0,0,0,0,0,0,0,0,16,-46.39398356675368,-23.485440596898442
5794,355030837000255,3550308005200,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CR P CONV CARAMINHOLAS,FITA DE MOCA,47,37,FITA DE MOCA,VILA VERDE,08235030,20574256,,,19912,Itaquera,,1,URBANA,,35461684,307642,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,159,0,0,0,0,0,0,0,0,159,13,0,0,0,0,0,0,0,0,13,-46.45093121047138,-23.514621588047394
5795,355030821000006,3550308005030,21,CASA VERDE,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CR P CONV ANEU GARANHANI,OURO GROSSO,1288,,OURO GROSSO,PARQUE PERUCHE,02531001,25797304,,,19908,Freguesia/Brasilandia,,1,URBANA,,35461726,307644,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,163,0,0,0,0,0,0,0,0,163,15,0,0,0,0,0,0,0,0,15,-46.658703698516504,-23.498173386526034
5796,355030817000193,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CR P CONV CAMINHAR,JOAQUIM XAVIER CURADO,203,,JOAQUIM XAVIER CURADO,PARQUE IPE,05762140,58442162,,,19903,Campo Limpo,,1,URBANA,,35461751,307643,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,164,0,0,0,0,0,0,0,0,164,16,0,0,0,0,0,0,0,0,16,-46.76324150163127,-23.640301621479438
5797,355030836000280,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,EMEF VARGEM GRANDE II,IPEROXO,82,,IPEROXO,COLONIA ZONA SUL,04896360,59217034,,,19927,Capela do Socorro,,1,URBANA,,35461908,019474,3,MUNICIPAL,331,EMEF,1,ESCOLAS AUTONOMAS,0,0,0,523,0,0,0,0,0,523,0,0,0,22,0,0,0,0,0,22,-46.39909432232894,-23.506882928766437
5798,355030811000220,3550308005189,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,EMEI VARGEM GRANDE I,JAQUEIRA,8,COND VARGEM GRANDE,JAQUEIRA,COLONIA ZONA SUL,04896160,59216396,,,19927,Capela do Socorro,,1,URBANA,,35461912,019473,3,MUNICIPAL,321,EMEI,1,ESCOLAS AUTONOMAS,0,502,0,0,0,0,0,0,0,502,0,20,0,0,0,0,0,0,0,20,-46.68987055586558,-23.44601981035943
5799,355030804000051,3550308005151,4,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,ESC PART PRIMEIRAS LETRINHAS E E I,ANTONIO LA GIUDICE,580,,ANTONIO LA GIUDICE,JARDIM ARICANDUVA,03454000,22539987,,,19912,Itaquera,,1,URBANA,,35461921,307646,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,10,15,0,0,0,0,0,0,0,25,2,2,0,0,0,0,0,0,0,4,-46.51140823235864,-23.565969887101406
5800,355030859000113,3550308005144,59,PENHA,21,PENHA,Leste,Leste 1,JEAN PIAGET BERCARIO,RUA SAO SERAPIAO,205,,RUA SAO SERAPIAO,VILA RE,03664000,41026986,,,19918,Penha,,1,URBANA,,35462100,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,11,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,-46.50029301421727,-23.528944197381943
5801,355030823000065,3550308005217,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,ESC PART PINTANDO O SETE E E I,RUBENS MONTANARO DE BORBA,66,,RUBENS MONTANARO DE BORBA,JARDIM REGIS,04811120,56693547,,,19927,Capela do Socorro,,1,URBANA,,35462263,307652,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,6,2,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,4,-46.69522933445144,-23.70777838163018
5802,355030835000052,3550308005103,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,ESC PART ESPACO SINGULAR,CONCEICAO DE MONTE ALEGRE,796,,CONCEICAO DE MONTE ALEGRE,CIDADE MONCOES,04563062,34733250,,,19902,Butantã,,1,URBANA,,35462524,307657,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,33,22,0,0,0,0,0,0,0,55,4,3,0,0,0,0,0,0,0,7,-46.688555161864635,-23.60802733883788
5803,355030811000253,3550308005190,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,CR P CONV PEQUENA GIOVANNA,ANTONIO SUSINI,44,B,ANTONIO SUSINI,JARDIM PRINCESA,02856100,39235998,,,19908,Freguesia/Brasilandia,,1,URBANA,,35462561,307658,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,140,0,0,0,0,0,0,0,0,140,14,0,0,0,0,0,0,0,0,14,-46.6927902615113,-23.45179612227834
5804,355030822000250,3550308005165,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CR P CONV MDLD CANTINHO DOS ANJOS,OLDEGARD OLSEN SAPUCAIA,433,,OLDEGARD OLSEN SAPUCAIA,JARDIM LUSO,04421000,56111735,,,19923,Santo Amaro,,1,URBANA,,35462640,307669,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,146,0,0,0,0,0,0,0,0,146,14,0,0,0,0,0,0,0,0,14,-46.634574383602114,-23.68776547383171
5805,355030870000111,3550308005065,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte 1,NATHALIA BORALLI CEAACA,CEZAR ZAMA,257,RUA,CEZAR ZAMA,SANTANA,02406030,33846180,,,10102,Centro,,1,URBANA,,35462731,,4,PRIVADA,431,EDUCACAO COMPLEMENTAR,1,ESCOLAS AUTONOMAS,0,0,51,51,0,0,0,0,0,51,0,0,10,0,10,0,0,0,0,10,-46.63001777184518,-23.486950208325524
5806,355030821000078,3550308005062,21,CASA VERDE,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CR P CONV MUNDO MAGICO CEI,DOUTOR JOAQUIM DAQUINO FONSECA,47,ATE 53,DOUTOR JOAQUIM DAQUINO FONSECA,SITIO DO MANDAQUI,02542080,37746225,,,19908,Freguesia/Brasilandia,,1,URBANA,,35462780,307672,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,89,0,0,0,0,0,0,0,0,89,8,0,0,0,0,0,0,0,0,8,-46.659299437620234,-23.48636308075268
5807,355030826000093,3550308005013,26,CONSOLACAO,09,SE,Centro,Centro,ESC PART EVOLUCAO UNIDADE II,ITAGUABA,102,,ITAGUABA,SANTA CECILIA,01233050,36666025,,,19910,Ipiranga,,1,URBANA,,35462809,307640,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,0,25,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,3,-46.663576674410734,-23.540739677085615
5808,355030813000036,3550308005124,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CR P CONV RECRIARTE CEI,ROSA DOS VENTOS,182,,ROSA DOS VENTOS,VILA NOVA CACHOEIRINHA,02612000,36286647,,,19908,Freguesia/Brasilandia,,1,URBANA,,35462810,307674,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,69,0,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0,0,0,6,-46.66552764077815,-23.472287515537168
5809,355030823000062,3550308005219,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,LITTLE PEOPLE SCHOOL,GREGORIA SANTA,547,RUA,GREGORIA SANTA,CIDADE DUTRA,04806030,56663543,,,10318,Sul 3,,1,URBANA,,35462834,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,24,36,0,75,0,0,0,0,0,135,5,4,0,7,0,0,0,0,0,16,-46.704820253568066,-23.713791207631456
5810,355030891000098,3550308005076,91,VILA MATILDE,21,PENHA,Leste,Leste 1,SAO PEDRO UNIDADE II COLEGIO,MELCHERT,609,AVENIDA,MELCHERT,CHACARA SEIS DE OUTUBRO,03508000,41020710,,,10208,Leste 4,,1,URBANA,,35462858,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,0,0,0,0,13,28,0,0,0,41,0,0,0,0,1,3,0,0,0,4,-46.53148353242275,-23.535255672597682
5811,355030844000022,3550308005244,44,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,SANTO AGOSTINHO CENTRO EDUCACIONAL UNIDADE II,JOSE MARTINS LISBOA,15B,AVENIDA,JOSE MARTINS LISBOA,VILA MARA,08081010,25852445,,,10210,Leste 2,,1,URBANA,,35462962,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,0,71,0,269,0,0,0,0,0,340,0,4,0,13,0,0,0,0,0,17,-46.41359273875519,-23.48108832713879
5812,355030821000094,3550308005030,21,CASA VERDE,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,CR P CONV DOZE DE OUTUBRO,FREDERICO PENTEADO JUNIOR,168,,FREDERICO PENTEADO JUNIOR,JARDIM DAS LARANJEIRAS,02517100,39511450,,,19908,Freguesia/Brasilandia,,1,URBANA,,35462998,307681,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,91,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,9,-46.66515900157938,-23.505778044855507
5813,355030842000192,3550308005188,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,ILHA DA JUVENTUDE,RUA ILHA DA JUVENTUDE,100,RUA,RUA ILHA DA JUVENTUDE,VILA NOVA BRASILANDIA,02820000,39748131,,,10101,Norte 1,,1,URBANA,,35463061,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,0,424,0,0,0,424,0,0,0,0,0,12,0,0,0,12,-46.715607311421174,-23.449798424695217
5814,355030811000217,3550308005122,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,JORNALISTA RUY MESQUITA,ROSALVO JOSE DA SILVA,SN,RUA,ROSALVO JOSE DA SILVA,JARDIM CAROMBE,02855150,39229534,,,10101,Norte 1,,1,URBANA,,35463073,,2,ESTADUAL-SE,201,EE,1,ESCOLAS AUTONOMAS,0,0,0,0,815,0,0,0,0,815,0,0,0,0,24,0,0,0,0,24,-46.70272070447159,-23.4580298270321
5815,355030814000026,3550308005006,14,CAMBUCI,09,SE,Centro,Centro,ARCO IRIS,RUA DOS ALPES,413,RUTE DOS SANTOS,RUA DOS ALPES,CAMBUCI,01520030,32070473,,,19910,Ipiranga,,1,URBANA,,35463103,307671,4,PRIVADA,401,PRIVADA COMUNITARIA,1,ESCOLAS AUTONOMAS,26,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,3,-46.62005603840693,-23.560984080996654
5816,355030887000214,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,CR P CONV NEI CAETANO DE ANDRADE,DAS NEMESIAS,388,,DAS NEMESIAS,JARDIM CASA PINTADA,08040740,20542085,,,19925,Sao Miguel,,1,URBANA,,35463139,307663,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,71,0,0,0,0,0,0,0,0,71,7,0,0,0,0,0,0,0,0,7,-46.446335266052,-23.512213345391046
5817,355030811000381,3550308005189,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,CR P CONV MARQUES DOS FRANCOS,ARI CARNEIRO FERNANDES,349,,ARI CARNEIRO FERNANDES,JARDIM DOS FRANCOS,02874000,39848232,,,19908,Freguesia/Brasilandia,,1,URBANA,,35463152,307684,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,66,0,0,0,0,0,0,0,0,66,6,0,0,0,0,0,0,0,0,6,-46.6762204404818,-23.455614064258725
5818,355030874000067,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CR P CONV VOVO ADELAIDE,TENENTE MIGUEL DELIA,142,,TENENTE MIGUEL DELIA,VILA ROSARIA,08021090,20581011,,,19925,Sao Miguel,,1,URBANA,,35463197,307683,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,89,0,0,0,0,0,0,0,0,89,6,0,0,0,0,0,0,0,0,6,-46.438900682502,-23.49923516639251
5819,355030811000244,3550308005121,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,WALDEMAR DE SOUZA COLEGIO,RUA MARECHAL MELLO ARARIGBOIA,346,RUA,RUA MARECHAL MELLO ARARIGBOIA,VILA FRANCOS,02880000,39849872,,,10101,Norte 1,,1,URBANA,,35463218,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,1,10,0,36,0,0,0,0,0,47,1,2,0,5,0,0,0,0,0,8,-46.67397054733163,-23.46835107214954
5820,355030863000031,3550308005310,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CR P CONV CHACARA INGLESA,LAUDELINO VIEIRA DE CAMPOS,131,,LAUDELINO VIEIRA DE CAMPOS,JARDIM FELICIDADE ZONA OESTE,05143020,39038836,,,19921,Pirituba,,1,URBANA,,35463224,307682,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,66,0,0,0,0,0,0,0,0,66,5,0,0,0,0,0,0,0,0,5,-46.725361006887915,-23.495736985185577
5821,355030867000261,3550308005184,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,VITAL BRAZIL COLEGIO,ASSUNCAO NOSSA SENHORA,438,AVENIDA,ASSUNCAO NOSSA SENHORA,VILA BUTANTA,05359000,37122218,,,10312,Centro-Oeste,,1,URBANA,,35463279,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,6,52,0,627,633,328,0,0,0,1646,1,4,0,23,18,11,0,0,0,57,-46.742640728746714,-23.572080452325807
5822,355030823000080,3550308005218,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,SENAC JARDIM PRIMAVERA,RUA MANOEL ALVES SOARES,1100,AVENIDA,RUA MANOEL ALVES SOARES,INTERLAGOS,04821270,56629300,,,15000,,,1,URBANA,,35463536,,4,PRIVADA,414,SENAC,1,ESCOLAS AUTONOMAS,0,0,0,0,0,0,29,0,0,29,0,0,0,0,0,0,1,0,0,1,-46.68285246075556,-23.726168085891842
5823,355030811000171,3550308005190,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,CR P CONV TERESA DANTAS IRMA,FIRMINOPOLIS,1527,,FIRMINOPOLIS,JARDIM VISTA ALEGRE,02878000,39824640,,,19908,Freguesia/Brasilandia,,1,URBANA,,35463553,307689,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,78,0,0,0,0,0,0,0,0,78,6,0,0,0,0,0,0,0,0,6,-46.690862676242645,-23.4521390323538
5824,355030818000153,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,CR P CONV PRIMEIROS PASSOS,DOUTOR JOSE DA CRUZ CARQUEIJO,60,,DOUTOR JOSE DA CRUZ CARQUEIJO,CANGAIBA,03712020,20820828,,,19918,Penha,,1,URBANA,,35463565,307690,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,76,0,0,0,0,0,0,0,0,76,7,0,0,0,0,0,0,0,0,7,-46.53086887390305,-23.507800513764746
5825,355030891000082,3550308005075,91,VILA MATILDE,21,PENHA,Leste,Leste 1,CR P CONV PEQUENOS CONSTRUTORES DO FUTURO,JORDANIA,35,,JORDANIA,VILA GUILHERMINA,03543000,23855254,,,19918,Penha,,1,URBANA,,35463577,307717,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,45,10,0,0,0,0,0,0,0,55,5,2,0,0,0,0,0,0,0,7,-46.515611969181,-23.532257099703425
5826,355030829000133,3550308005119,29,FREGUESIA DO O,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,CR P CONV DERCILA BASTOS,JOAO MELO DA CAMARA,207,,JOAO MELO DA CAMARA,VILA PROGRESSO ZONA NORTE,02978000,26877906,,,19908,Freguesia/Brasilandia,,1,URBANA,,35463619,307782,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,66,0,0,0,0,0,0,0,0,66,6,0,0,0,0,0,0,0,0,6,-46.70742118278563,-23.47333078681096
5827,355030886000024,3550308005032,86,VILA GUILHERME,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,MILENIO ESCOLA DE EDUCACAO INFANTIL,RUA EDGAR,100,,RUA EDGAR,VILA LEONOR,02077020,22182922,,,19928,Jacana/Tremembe,,1,URBANA,,35463848,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,22,24,0,0,0,0,0,0,0,46,5,4,0,0,0,0,0,0,0,9,-46.596675850576254,-23.50400144240136
5828,355030855000005,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,ESC PART MUNDO MAGICO C R I,SATELITE JAPETUS,2,,SATELITE JAPETUS,JARDIM MARIA AMALIA,04858520,55273558,,,19927,Capela do Socorro,,1,URBANA,,35463954,307715,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,10,33,0,0,0,0,0,0,0,43,3,4,0,0,0,0,0,0,0,7,-46.71473120800681,-23.772924265126132
5829,355030861000021,3550308005243,61,PERUS,01,PERUS,Norte,Norte 2,CR P CONV CORRE COTIA,MOGEIRO,1085,,MOGEIRO,VILA PERUS,05206240,39178403,,,19921,Pirituba,,1,URBANA,,35464028,307685,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,81,0,0,0,0,0,0,0,0,81,8,0,0,0,0,0,0,0,0,8,-46.76369083045747,-23.403955522649845
5830,355030822000286,3550308005168,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,EMEI CIDADE ADEMAR III,YERVANT KISSAJIKIAN,2861,,YERVANT KISSAJIKIAN,AMERICANOPOLIS,04428010,56247425,,,19923,Santo Amaro,,1,URBANA,,35464089,019475,3,MUNICIPAL,321,EMEI,1,ESCOLAS AUTONOMAS,0,772,0,0,0,0,0,0,0,772,0,26,0,0,0,0,0,0,0,26,-46.65465371708624,-23.68006963185153
5831,355030871000044,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,ESC PART BABY VILLAGE B E E I,DA PAZ,1006,,DA PAZ,CHACARA SANTO ANTONIO ZONA SUL,04713001,25944689,,,19923,Santo Amaro,,1,URBANA,,35464132,307692,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,20,22,0,0,0,0,0,0,0,42,4,3,0,0,0,0,0,0,0,7,-46.69825592208096,-23.631252184244484
5832,355030892000011,3550308005068,92,VILA MEDEIROS,07,VILA MARIA-VILA GUILHERME,Norte,Norte 1,CR P CONV LAR BATISTA DE CRIANCAS,GUSTAVO ADOLFO,2525,,GUSTAVO ADOLFO,VILA GUSTAVO,02209000,23597643,,,19928,Jacana/Tremembe,,1,URBANA,,35464193,307719,3,MUNICIPAL,306,CR.P.CONV,1,ESCOLAS AUTONOMAS,70,0,0,0,0,0,0,0,0,70,7,0,0,0,0,0,0,0,0,7,-46.577900783592035,-23.48962767577383
5833,355030854000003,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,THE BRITISH COLLEGE OF BRAZIL,AVENIDA ENGEIRO OSCAR AMERICANO,630,RUA,AVENIDA ENGEIRO OSCAR AMERICANO,CIDADE JARDIM,05673050,30962424,,,10312,Centro-Oeste,,1,URBANA,,35464211,,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,11,30,0,63,0,0,0,0,0,104,1,2,0,5,0,0,0,0,0,8,-46.70269409869023,-23.590026992656473
5834,355030815000117,3550308005101,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,ANTONIO FRANCISCO DE CARVALHO FILHO PROF ESCOLA EF,JOSE DINIZ VEREADOR,2436,AVENIDA,JOSE DINIZ VEREADOR,SANTO AMARO,04604004,56617308,,,10312,Centro-Oeste,,1,URBANA,,35464223,,4,PRIVADA,431,EDUCACAO COMPLEMENTAR,1,ESCOLAS AUTONOMAS,0,0,12,12,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,3,-46.68148629710498,-23.624982833133462
5835,355030823000081,3550308005218,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,ESC PART MUNDO MAGICO E E I - GAJETE E GAJETE,FERNANDO AMARO MIRANDA,167,,FERNANDO AMARO MIRANDA,JARDIM COLONIAL,04821100,56618304,,,19927,Capela do Socorro,,1,URBANA,,35464235,307702,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,16,36,0,0,0,0,0,0,0,52,4,4,0,0,0,0,0,0,0,8,-46.68568800350395,-23.728345444394638
5836,355030871000055,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,ESC PART ESCOLA FADELITO,PROFESSOR VICENTE RAO,1208,,PROFESSOR VICENTE RAO,JARDIM PETROPOLIS,04636001,55243206,,,19923,Santo Amaro,,1,URBANA,,35464417,307693,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,48,40,0,0,0,0,0,0,0,88,4,4,0,0,0,0,0,0,0,8,-46.67973043174532,-23.634543643408264
5837,355030823000123,3550308005286,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,ESC PART ANJINHO FELIZ R I,DIVINA COMEDIA,32,,DIVINA COMEDIA,JARDIM PRESIDENTE,04830170,59710560,,,19927,Capela do Socorro,,1,URBANA,,35464429,307701,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,9,13,0,0,0,0,0,0,0,22,1,2,0,0,0,0,0,0,0,3,-46.702337653854116,-23.73470406667015
5838,355030879000003,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,ESC PART LUZ E LAPIS,DOUTOR CAETANO PETRAGLIA SOBRINHO,40,,DOUTOR CAETANO PETRAGLIA SOBRINHO,JARDIM GUARAPIRANGA,04770020,55480974,,,19927,Capela do Socorro,,1,URBANA,,35464430,307679,4,PRIVADA,499,EP,1,ESCOLAS AUTONOMAS,36,40,0,0,0,0,0,0,0,76,3,2,0,0,0,0,0,0,0,5,-46.71683857929539,-23.678077771563963
